mapping	target_segment_id	target_title	target_type	rank	score	lexical_overlap	candidate_segment_id	candidate_title	candidate_type	video_start	video_end	video_start_seconds	video_end_seconds	youtube_start_corrected	candidate_text
topics_to_vtt_sentences	topic:screen-space-dimension	Screen-Space Dimension	topic	5	0.428957	0.147059	vtt:sentence:0029	a Voronoi map would be the easiest approach But there is this underlying structu	vtt_sentence	00:12:23.669	00:12:43.185	743.669	763.185	00:44:22.669	a Voronoi map would be the easiest approach But there is this underlying structure in the projection where different sections of the embedding space occupy different parts of the screen Yes In terms of what people are doing with pretrained models
topics_to_vtt_sentences	topic:overlap-problem	Overlap Problem	topic	1	0.55424	0.147059	vtt:sentence:0005	added When we add that dimension, we then have to decide what to do about overla	vtt_sentence	00:01:42.557	00:02:06.651	102.557	126.651	00:33:41.557	added When we add that dimension, we then have to decide what to do about overlap One common thing people do is use a force-directed effect: if one node is too close to another node the nodes push themselves apart
topics_to_vtt_sentences	topic:overlap-problem	Overlap Problem	topic	2	0.546304	0.21875	vtt:sentence:0003	This is what happens when a data set of topics is projected down from high-dimen	vtt_sentence	00:00:52.468	00:01:18.256	52.468	78.256	00:32:51.468	This is what happens when a data set of topics is projected down from high-dimensional space into 2D space We should expect it to be a mess We should expect overlap By default, there is not a clean reduction down to
topics_to_vtt_sentences	topic:overlap-problem	Overlap Problem	topic	3	0.473628	0.157895	vtt:sentence:0007	process happens in multiple stages, but those stages are aware of the semantic r	vtt_sentence	00:02:47.665	00:03:15.272	167.665	195.272	00:34:46.665	process happens in multiple stages, but those stages are aware of the semantic relationships between the nodes They use those relationships to find a good non-overlapping position for the nodes That gets us something a bit like this It has no overlap, which i
topics_to_vtt_sentences	topic:overlap-problem	Overlap Problem	topic	4	0.434791	0.194444	vtt:sentence:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_sentence	00:11:49.575	00:12:09.269	709.575	729.269	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done
topics_to_vtt_sentences	topic:overlap-problem	Overlap Problem	topic	5	0.427788	0.219512	vtt:sentence:0023	Another common problem is that the orientation can flip around whenever one of t	vtt_sentence	00:10:07.891	00:10:32.985	607.891	632.985	00:42:06.891	Another common problem is that the orientation can flip around whenever one of these maps is regenerated There are different ways of doing dimensionality reduction and they are often based on a random seed or on other stochastic things, that make it hard to k
topics_to_vtt_sentences	topic:semantic-integrity	Semantic Integrity	topic	1	0.516452	0.242424	vtt:sentence:0011	with a fittingly emptier area around it So the semantic integrity is good, but i	vtt_sentence	00:04:59.694	00:05:28.913	299.694	328.913	00:36:58.694	with a fittingly emptier area around it So the semantic integrity is good, but it is still not very intuitive These days we have image generators, so I semi-manually and semi-automatically generated icons for the topics
topics_to_vtt_sentences	topic:semantic-integrity	Semantic Integrity	topic	2	0.509651	0.210526	vtt:sentence:0006	But then we have to tweak all kinds of fiddly variables to keep the semantic int	vtt_sentence	00:02:06.681	00:02:45.924	126.681	165.924	00:34:05.681	But then we have to tweak all kinds of fiddly variables to keep the semantic integrity authentic It is also a bit of a kludge to switch to a different kind of algorithm at presentation time without any consideration of the semantic embeddings themselves I hav
topics_to_vtt_sentences	topic:semantic-integrity	Semantic Integrity	topic	3	0.444598	0.210526	vtt:sentence:0007	process happens in multiple stages, but those stages are aware of the semantic r	vtt_sentence	00:02:47.665	00:03:15.272	167.665	195.272	00:34:46.665	process happens in multiple stages, but those stages are aware of the semantic relationships between the nodes They use those relationships to find a good non-overlapping position for the nodes That gets us something a bit like this It has no overlap, which i
topics_to_vtt_sentences	topic:semantic-integrity	Semantic Integrity	topic	4	0.42578	0.138889	vtt:sentence:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_sentence	00:00:25.679	00:00:52.049	25.679	52.049	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
topics_to_vtt_sentences	topic:semantic-integrity	Semantic Integrity	topic	5	0.395225	0.138889	vtt:sentence:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_sentence	00:11:49.575	00:12:09.269	709.575	729.269	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done
topics_to_vtt_sentences	topic:force-directed-layout-risk	Force-Directed Layout Risk	topic	1	0.57841	0.264706	vtt:sentence:0005	added When we add that dimension, we then have to decide what to do about overla	vtt_sentence	00:01:42.557	00:02:06.651	102.557	126.651	00:33:41.557	added When we add that dimension, we then have to decide what to do about overlap One common thing people do is use a force-directed effect: if one node is too close to another node the nodes push themselves apart
topics_to_vtt_sentences	topic:force-directed-layout-risk	Force-Directed Layout Risk	topic	2	0.506086	0.210526	vtt:sentence:0007	process happens in multiple stages, but those stages are aware of the semantic r	vtt_sentence	00:02:47.665	00:03:15.272	167.665	195.272	00:34:46.665	process happens in multiple stages, but those stages are aware of the semantic relationships between the nodes They use those relationships to find a good non-overlapping position for the nodes That gets us something a bit like this It has no overlap, which i
topics_to_vtt_sentences	topic:force-directed-layout-risk	Force-Directed Layout Risk	topic	3	0.450616	0.111111	vtt:sentence:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_sentence	00:00:25.679	00:00:52.049	25.679	52.049	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
topics_to_vtt_sentences	topic:force-directed-layout-risk	Force-Directed Layout Risk	topic	4	0.444675	0.146341	vtt:sentence:0023	Another common problem is that the orientation can flip around whenever one of t	vtt_sentence	00:10:07.891	00:10:32.985	607.891	632.985	00:42:06.891	Another common problem is that the orientation can flip around whenever one of these maps is regenerated There are different ways of doing dimensionality reduction and they are often based on a random seed or on other stochastic things, that make it hard to k
topics_to_vtt_sentences	topic:force-directed-layout-risk	Force-Directed Layout Risk	topic	5	0.429902	0.166667	vtt:sentence:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_sentence	00:11:49.575	00:12:09.269	709.575	729.269	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done
topics_to_vtt_sentences	topic:semantic-aware-multi-stage-layout	Semantic-Aware Multi-Stage Layout	topic	1	0.628152	0.236842	vtt:sentence:0007	process happens in multiple stages, but those stages are aware of the semantic r	vtt_sentence	00:02:47.665	00:03:15.272	167.665	195.272	00:34:46.665	process happens in multiple stages, but those stages are aware of the semantic relationships between the nodes They use those relationships to find a good non-overlapping position for the nodes That gets us something a bit like this It has no overlap, which i
topics_to_vtt_sentences	topic:semantic-aware-multi-stage-layout	Semantic-Aware Multi-Stage Layout	topic	2	0.492586	0.166667	vtt:sentence:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_sentence	00:11:49.575	00:12:09.269	709.575	729.269	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done
topics_to_vtt_sentences	topic:semantic-aware-multi-stage-layout	Semantic-Aware Multi-Stage Layout	topic	3	0.482329	0.083333	vtt:sentence:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_sentence	00:00:25.679	00:00:52.049	25.679	52.049	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
topics_to_vtt_sentences	topic:semantic-aware-multi-stage-layout	Semantic-Aware Multi-Stage Layout	topic	4	0.479655	0.125	vtt:sentence:0006	But then we have to tweak all kinds of fiddly variables to keep the semantic int	vtt_sentence	00:02:06.681	00:02:45.924	126.681	165.924	00:34:05.681	But then we have to tweak all kinds of fiddly variables to keep the semantic integrity authentic It is also a bit of a kludge to switch to a different kind of algorithm at presentation time without any consideration of the semantic embeddings themselves I hav
topics_to_vtt_sentences	topic:semantic-aware-multi-stage-layout	Semantic-Aware Multi-Stage Layout	topic	5	0.455595	0.147059	vtt:sentence:0029	a Voronoi map would be the easiest approach But there is this underlying structu	vtt_sentence	00:12:23.669	00:12:43.185	743.669	763.185	00:44:22.669	a Voronoi map would be the easiest approach But there is this underlying structure in the projection where different sections of the embedding space occupy different parts of the screen Yes In terms of what people are doing with pretrained models
topics_to_vtt_sentences	topic:orientation-stability	Orientation Stability	topic	1	0.618159	0.243902	vtt:sentence:0023	Another common problem is that the orientation can flip around whenever one of t	vtt_sentence	00:10:07.891	00:10:32.985	607.891	632.985	00:42:06.891	Another common problem is that the orientation can flip around whenever one of these maps is regenerated There are different ways of doing dimensionality reduction and they are often based on a random seed or on other stochastic things, that make it hard to k
topics_to_vtt_sentences	topic:orientation-stability	Orientation Stability	topic	2	0.49195	0.184211	vtt:sentence:0024	I perform a rotation that anchors two points When I regenerate the map, the enti	vtt_sentence	00:10:36.123	00:11:08.591	636.123	668.591	00:42:35.123	I perform a rotation that anchors two points When I regenerate the map, the entire map coheres which is really nice, especially for adding or removing points We have time for maybe two more questions If anybody in the audience has something they would like
topics_to_vtt_sentences	topic:orientation-stability	Orientation Stability	topic	3	0.394166	0.088235	vtt:sentence:0037	really efficient way Then the Manifold Steering paper came out It basically show	vtt_sentence	00:15:17.357	00:15:46.725	917.357	946.725	00:47:16.357	really efficient way Then the Manifold Steering paper came out It basically showed things like different dates mapping to a particular shape inside large language models They look at things like weekdays in different language models corresponding to certain s
topics_to_vtt_sentences	topic:orientation-stability	Orientation Stability	topic	4	0.3866	0.166667	vtt:sentence:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_sentence	00:11:49.575	00:12:09.269	709.575	729.269	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done
topics_to_vtt_sentences	topic:orientation-stability	Orientation Stability	topic	5	0.383971	0.194444	vtt:sentence:0015	worth foregrounding from the broad overview perspective of his life When I am zo	vtt_sentence	00:06:53.174	00:07:20.445	413.174	440.445	00:38:52.174	worth foregrounding from the broad overview perspective of his life When I am zoomed out, the map shows things that are high-rank and high-salience, or some combination of those When I zoom in, it shows more nodes without fading them out
topics_to_vtt_sentences	topic:two-point-rotation-anchor	Two-Point Rotation Anchor	topic	1	0.652426	0.184211	vtt:sentence:0024	I perform a rotation that anchors two points When I regenerate the map, the enti	vtt_sentence	00:10:36.123	00:11:08.591	636.123	668.591	00:42:35.123	I perform a rotation that anchors two points When I regenerate the map, the entire map coheres which is really nice, especially for adding or removing points We have time for maybe two more questions If anybody in the audience has something they would like
topics_to_vtt_sentences	topic:two-point-rotation-anchor	Two-Point Rotation Anchor	topic	2	0.515194	0.263158	vtt:sentence:0023	Another common problem is that the orientation can flip around whenever one of t	vtt_sentence	00:10:07.891	00:10:32.985	607.891	632.985	00:42:06.891	Another common problem is that the orientation can flip around whenever one of these maps is regenerated There are different ways of doing dimensionality reduction and they are often based on a random seed or on other stochastic things, that make it hard to k
topics_to_vtt_sentences	topic:two-point-rotation-anchor	Two-Point Rotation Anchor	topic	3	0.389688	0.111111	vtt:sentence:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_sentence	00:11:49.575	00:12:09.269	709.575	729.269	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done
topics_to_vtt_sentences	topic:two-point-rotation-anchor	Two-Point Rotation Anchor	topic	4	0.388908	0.157895	vtt:sentence:0007	process happens in multiple stages, but those stages are aware of the semantic r	vtt_sentence	00:02:47.665	00:03:15.272	167.665	195.272	00:34:46.665	process happens in multiple stages, but those stages are aware of the semantic relationships between the nodes They use those relationships to find a good non-overlapping position for the nodes That gets us something a bit like this It has no overlap, which i
topics_to_vtt_sentences	topic:two-point-rotation-anchor	Two-Point Rotation Anchor	topic	5	0.382281	0.193548	vtt:sentence:0004	two-dimensional space That should not be surprising, but it is really annoying T	vtt_sentence	00:01:18.504	00:01:42.276	78.504	102.276	00:33:17.504	two-dimensional space That should not be surprising, but it is really annoying The reason this happens is that each item is mathematically just a point It does not have any dimension in the two-dimensional representation unless that dimension is deliberately
topics_to_vtt_sentences	topic:regions-not-points	Regions Not Points	topic	1	0.496683	0.277778	vtt:sentence:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_sentence	00:11:49.575	00:12:09.269	709.575	729.269	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done
topics_to_vtt_sentences	topic:regions-not-points	Regions Not Points	topic	2	0.427023	0.210526	vtt:sentence:0007	process happens in multiple stages, but those stages are aware of the semantic r	vtt_sentence	00:02:47.665	00:03:15.272	167.665	195.272	00:34:46.665	process happens in multiple stages, but those stages are aware of the semantic relationships between the nodes They use those relationships to find a good non-overlapping position for the nodes That gets us something a bit like this It has no overlap, which i
topics_to_vtt_sentences	topic:regions-not-points	Regions Not Points	topic	3	0.423294	0.193548	vtt:sentence:0004	two-dimensional space That should not be surprising, but it is really annoying T	vtt_sentence	00:01:18.504	00:01:42.276	78.504	102.276	00:33:17.504	two-dimensional space That should not be surprising, but it is really annoying The reason this happens is that each item is mathematically just a point It does not have any dimension in the two-dimensional representation unless that dimension is deliberately
topics_to_vtt_sentences	topic:regions-not-points	Regions Not Points	topic	4	0.421737	0.242424	vtt:sentence:0011	with a fittingly emptier area around it So the semantic integrity is good, but i	vtt_sentence	00:04:59.694	00:05:28.913	299.694	328.913	00:36:58.694	with a fittingly emptier area around it So the semantic integrity is good, but it is still not very intuitive These days we have image generators, so I semi-manually and semi-automatically generated icons for the topics
topics_to_vtt_sentences	topic:regions-not-points	Regions Not Points	topic	5	0.412974	0.142857	vtt:sentence:0026	But in an actual 2D space, things also have dimensions They have shapes We also 	vtt_sentence	00:11:30.422	00:11:49.545	690.422	709.545	00:43:29.422	But in an actual 2D space, things also have dimensions They have shapes We also think in categories On the screen, in a user interface many of those things could be grouped together by putting them in a box, or surrounding them with a
topics_to_vtt_sentences	topic:category-boundaries	Category Boundaries	topic	1	0.486884	0.085714	vtt:sentence:0026	But in an actual 2D space, things also have dimensions They have shapes We also 	vtt_sentence	00:11:30.422	00:11:49.545	690.422	709.545	00:43:29.422	But in an actual 2D space, things also have dimensions They have shapes We also think in categories On the screen, in a user interface many of those things could be grouped together by putting them in a box, or surrounding them with a
topics_to_vtt_sentences	topic:category-boundaries	Category Boundaries	topic	2	0.449729	0.111111	vtt:sentence:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_sentence	00:00:25.679	00:00:52.049	25.679	52.049	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
topics_to_vtt_sentences	topic:category-boundaries	Category Boundaries	topic	3	0.393629	0.111111	vtt:sentence:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_sentence	00:11:49.575	00:12:09.269	709.575	729.269	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done
topics_to_vtt_sentences	topic:category-boundaries	Category Boundaries	topic	4	0.379222	0.064516	vtt:sentence:0033	word groups, and semantics One thing that this project is showing is that this i	vtt_sentence	00:13:48.553	00:14:03.079	828.553	843.079	00:45:47.553	word groups, and semantics One thing that this project is showing is that this is a kind of language I’m looking at Dining, Great Fire, and Prize Goods and there is a certain visual theme and linguistic theme to it
topics_to_vtt_sentences	topic:category-boundaries	Category Boundaries	topic	5	0.366905	0.117647	vtt:sentence:0028	I have not done that yet I do not have it saying, for example that this belongs 	vtt_sentence	00:12:09.299	00:12:23.639	729.299	743.639	00:44:08.299	I have not done that yet I do not have it saying, for example that this belongs to a work cluster I do not have that kind of membership information at the moment, but it is doable Just looking at the 2D screen, I guess something like
topics_to_vtt_sentences	topic:voronoi-topic-regions	Voronoi Topic Regions	topic	1	0.55368	0.205882	vtt:sentence:0029	a Voronoi map would be the easiest approach But there is this underlying structu	vtt_sentence	00:12:23.669	00:12:43.185	743.669	763.185	00:44:22.669	a Voronoi map would be the easiest approach But there is this underlying structure in the projection where different sections of the embedding space occupy different parts of the screen Yes In terms of what people are doing with pretrained models
topics_to_vtt_sentences	topic:voronoi-topic-regions	Voronoi Topic Regions	topic	2	0.455912	0.194444	vtt:sentence:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_sentence	00:11:49.575	00:12:09.269	709.575	729.269	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done
topics_to_vtt_sentences	topic:voronoi-topic-regions	Voronoi Topic Regions	topic	3	0.426551	0.15625	vtt:sentence:0003	This is what happens when a data set of topics is projected down from high-dimen	vtt_sentence	00:00:52.468	00:01:18.256	52.468	78.256	00:32:51.468	This is what happens when a data set of topics is projected down from high-dimensional space into 2D space We should expect it to be a mess We should expect overlap By default, there is not a clean reduction down to
topics_to_vtt_sentences	topic:voronoi-topic-regions	Voronoi Topic Regions	topic	4	0.422867	0.083333	vtt:sentence:0015	worth foregrounding from the broad overview perspective of his life When I am zo	vtt_sentence	00:06:53.174	00:07:20.445	413.174	440.445	00:38:52.174	worth foregrounding from the broad overview perspective of his life When I am zoomed out, the map shows things that are high-rank and high-salience, or some combination of those When I zoom in, it shows more nodes without fading them out
topics_to_vtt_sentences	topic:voronoi-topic-regions	Voronoi Topic Regions	topic	5	0.414978	0.181818	vtt:sentence:0011	with a fittingly emptier area around it So the semantic integrity is good, but i	vtt_sentence	00:04:59.694	00:05:28.913	299.694	328.913	00:36:58.694	with a fittingly emptier area around it So the semantic integrity is good, but it is still not very intuitive These days we have image generators, so I semi-manually and semi-automatically generated icons for the topics
topics_to_vtt_sentences	topic:generated-topic-icons	Generated Topic Icons	topic	1	0.646022	0.151515	vtt:sentence:0011	with a fittingly emptier area around it So the semantic integrity is good, but i	vtt_sentence	00:04:59.694	00:05:28.913	299.694	328.913	00:36:58.694	with a fittingly emptier area around it So the semantic integrity is good, but it is still not very intuitive These days we have image generators, so I semi-manually and semi-automatically generated icons for the topics
topics_to_vtt_sentences	topic:generated-topic-icons	Generated Topic Icons	topic	2	0.492574	0.111111	vtt:sentence:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_sentence	00:00:25.679	00:00:52.049	25.679	52.049	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
topics_to_vtt_sentences	topic:generated-topic-icons	Generated Topic Icons	topic	3	0.464582	0.147059	vtt:sentence:0013	There is a lot that could be done I do have large-language-model-generated salie	vtt_sentence	00:05:54.978	00:06:25.169	354.978	385.169	00:37:53.978	There is a lot that could be done I do have large-language-model-generated salience scores for some of the topics I use those to adjust the scale and opacity of some nodes For instance, there is a woman who was
topics_to_vtt_sentences	topic:generated-topic-icons	Generated Topic Icons	topic	4	0.461983	0.083333	vtt:sentence:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_sentence	00:11:49.575	00:12:09.269	709.575	729.269	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done
topics_to_vtt_sentences	topic:generated-topic-icons	Generated Topic Icons	topic	5	0.417704	0.138889	vtt:sentence:0015	worth foregrounding from the broad overview perspective of his life When I am zo	vtt_sentence	00:06:53.174	00:07:20.445	413.174	440.445	00:38:52.174	worth foregrounding from the broad overview perspective of his life When I am zoomed out, the map shows things that are high-rank and high-salience, or some combination of those When I zoom in, it shows more nodes without fading them out
topics_to_vtt_sentences	topic:topics-as-recognisable-entities	Topics as Recognisable Entities	topic	1	0.556823	0.181818	vtt:sentence:0011	with a fittingly emptier area around it So the semantic integrity is good, but i	vtt_sentence	00:04:59.694	00:05:28.913	299.694	328.913	00:36:58.694	with a fittingly emptier area around it So the semantic integrity is good, but it is still not very intuitive These days we have image generators, so I semi-manually and semi-automatically generated icons for the topics
topics_to_vtt_sentences	topic:topics-as-recognisable-entities	Topics as Recognisable Entities	topic	2	0.548039	0.111111	vtt:sentence:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_sentence	00:00:25.679	00:00:52.049	25.679	52.049	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
topics_to_vtt_sentences	topic:topics-as-recognisable-entities	Topics as Recognisable Entities	topic	3	0.516638	0.176471	vtt:sentence:0013	There is a lot that could be done I do have large-language-model-generated salie	vtt_sentence	00:05:54.978	00:06:25.169	354.978	385.169	00:37:53.978	There is a lot that could be done I do have large-language-model-generated salience scores for some of the topics I use those to adjust the scale and opacity of some nodes For instance, there is a woman who was
topics_to_vtt_sentences	topic:topics-as-recognisable-entities	Topics as Recognisable Entities	topic	4	0.484222	0.083333	vtt:sentence:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_sentence	00:11:49.575	00:12:09.269	709.575	729.269	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done
topics_to_vtt_sentences	topic:topics-as-recognisable-entities	Topics as Recognisable Entities	topic	5	0.480973	0.16129	vtt:sentence:0033	word groups, and semantics One thing that this project is showing is that this i	vtt_sentence	00:13:48.553	00:14:03.079	828.553	843.079	00:45:47.553	word groups, and semantics One thing that this project is showing is that this is a kind of language I’m looking at Dining, Great Fire, and Prize Goods and there is a certain visual theme and linguistic theme to it
topics_to_vtt_sentences	topic:salience-rank-scale-opacity	Salience, Rank, Scale, and Opacity	topic	1	0.562286	0.277778	vtt:sentence:0015	worth foregrounding from the broad overview perspective of his life When I am zo	vtt_sentence	00:06:53.174	00:07:20.445	413.174	440.445	00:38:52.174	worth foregrounding from the broad overview perspective of his life When I am zoomed out, the map shows things that are high-rank and high-salience, or some combination of those When I zoom in, it shows more nodes without fading them out
topics_to_vtt_sentences	topic:salience-rank-scale-opacity	Salience, Rank, Scale, and Opacity	topic	2	0.559629	0.264706	vtt:sentence:0013	There is a lot that could be done I do have large-language-model-generated salie	vtt_sentence	00:05:54.978	00:06:25.169	354.978	385.169	00:37:53.978	There is a lot that could be done I do have large-language-model-generated salience scores for some of the topics I use those to adjust the scale and opacity of some nodes For instance, there is a woman who was
topics_to_vtt_sentences	topic:salience-rank-scale-opacity	Salience, Rank, Scale, and Opacity	topic	3	0.45363	0.153846	vtt:sentence:0036	That worked pretty well I would have a data set of different kinds of life event	vtt_sentence	00:14:53.344	00:15:17.327	893.344	917.327	00:46:52.344	That worked pretty well I would have a data set of different kinds of life events at different scales Then we could zoom in on ways to slice the normal embeddings we get for a piece of text and use that to predict something like salience in a
topics_to_vtt_sentences	topic:salience-rank-scale-opacity	Salience, Rank, Scale, and Opacity	topic	4	0.422314	0.146341	vtt:sentence:0035	but for another person Dining means that Have you been able to express that at a	vtt_sentence	00:14:23.433	00:14:51.756	863.433	891.756	00:46:22.433	but for another person Dining means that Have you been able to express that at all One thing I was looking into was whether I could use off-the-shelf MiniLM embeddings to do salience prediction by extracting a few dimensions and maybe multiplying some of them
topics_to_vtt_sentences	topic:salience-rank-scale-opacity	Salience, Rank, Scale, and Opacity	topic	5	0.396066	0.111111	vtt:sentence:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_sentence	00:00:25.679	00:00:52.049	25.679	52.049	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
topics_to_vtt_sentences	topic:zoomable-user-interface	Zoomable User Interface	topic	1	0.684914	0.179487	vtt:sentence:0012	That probably helps a little bit What would be more useful is a zoomable user in	vtt_sentence	00:05:28.937	00:05:54.948	328.937	354.948	00:37:27.937	That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and see different zoom states, very much like what Ivan Lugo was talking about earlier I have not done much with
topics_to_vtt_sentences	topic:zoomable-user-interface	Zoomable User Interface	topic	2	0.510929	0.083333	vtt:sentence:0015	worth foregrounding from the broad overview perspective of his life When I am zo	vtt_sentence	00:06:53.174	00:07:20.445	413.174	440.445	00:38:52.174	worth foregrounding from the broad overview perspective of his life When I am zoomed out, the map shows things that are high-rank and high-salience, or some combination of those When I zoom in, it shows more nodes without fading them out
topics_to_vtt_sentences	topic:zoomable-user-interface	Zoomable User Interface	topic	3	0.461551	0.189189	vtt:sentence:0017	information, or presents a visualisation of something is also potentially a good	vtt_sentence	00:07:44.079	00:07:59.307	464.079	479.307	00:39:43.079	information, or presents a visualisation of something is also potentially a good interface through which we can express something There are two sides to every interface So far, you have talked about what this interface is revealing, what it is showing, and ho
topics_to_vtt_sentences	topic:zoomable-user-interface	Zoomable User Interface	topic	4	0.433139	0.111111	vtt:sentence:0018	higher-dimensional spaces I’m curious what you have thought about with respect t	vtt_sentence	00:07:59.337	00:08:16.171	479.337	496.171	00:39:58.337	higher-dimensional spaces I’m curious what you have thought about with respect to doing expressive work through this interface Yes We can actually project back There is a popular library called UMAP Learn that lets
topics_to_vtt_sentences	topic:zoomable-user-interface	Zoomable User Interface	topic	5	0.407457	0.171429	vtt:sentence:0026	But in an actual 2D space, things also have dimensions They have shapes We also 	vtt_sentence	00:11:30.422	00:11:49.545	690.422	709.545	00:43:29.422	But in an actual 2D space, things also have dimensions They have shapes We also think in categories On the screen, in a user interface many of those things could be grouped together by putting them in a box, or surrounding them with a
topics_to_vtt_sentences	topic:progressive-zoom-disclosure	Progressive Zoom Disclosure	topic	1	0.576736	0.138889	vtt:sentence:0015	worth foregrounding from the broad overview perspective of his life When I am zo	vtt_sentence	00:06:53.174	00:07:20.445	413.174	440.445	00:38:52.174	worth foregrounding from the broad overview perspective of his life When I am zoomed out, the map shows things that are high-rank and high-salience, or some combination of those When I zoom in, it shows more nodes without fading them out
topics_to_vtt_sentences	topic:progressive-zoom-disclosure	Progressive Zoom Disclosure	topic	2	0.525018	0.1	vtt:sentence:0012	That probably helps a little bit What would be more useful is a zoomable user in	vtt_sentence	00:05:28.937	00:05:54.948	328.937	354.948	00:37:27.937	That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and see different zoom states, very much like what Ivan Lugo was talking about earlier I have not done much with
topics_to_vtt_sentences	topic:progressive-zoom-disclosure	Progressive Zoom Disclosure	topic	3	0.425014	0.083333	vtt:sentence:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_sentence	00:00:25.679	00:00:52.049	25.679	52.049	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
topics_to_vtt_sentences	topic:progressive-zoom-disclosure	Progressive Zoom Disclosure	topic	4	0.415665	0.147059	vtt:sentence:0013	There is a lot that could be done I do have large-language-model-generated salie	vtt_sentence	00:05:54.978	00:06:25.169	354.978	385.169	00:37:53.978	There is a lot that could be done I do have large-language-model-generated salience scores for some of the topics I use those to adjust the scale and opacity of some nodes For instance, there is a woman who was
topics_to_vtt_sentences	topic:progressive-zoom-disclosure	Progressive Zoom Disclosure	topic	5	0.415343	0.108108	vtt:sentence:0017	information, or presents a visualisation of something is also potentially a good	vtt_sentence	00:07:44.079	00:07:59.307	464.079	479.307	00:39:43.079	information, or presents a visualisation of something is also potentially a good interface through which we can express something There are two sides to every interface So far, you have talked about what this interface is revealing, what it is showing, and ho
